epoch	sample	loss	
 1.0000e+00	 3.1168e+04	 5.9132e+02	
 1.0000e+00	 3.1232e+04	 6.0030e+02	
 1.0000e+00	 3.1296e+04	 5.8247e+02	
 1.0000e+00	 3.1360e+04	 5.6174e+02	
 1.0000e+00	 3.1424e+04	 5.9261e+02	
 1.0000e+00	 3.1488e+04	 6.0666e+02	
 1.0000e+00	 3.1552e+04	 5.8187e+02	
 1.0000e+00	 3.1616e+04	 5.9458e+02	
 1.0000e+00	 3.1680e+04	 5.6803e+02	
 1.0000e+00	 3.1744e+04	 5.8525e+02	
 1.0000e+00	 3.1808e+04	 5.6612e+02	
